[header]
width=80
height=80
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=40,76
music=music/cave_theme.ogg
tileset=tilesetdefs/tileset_cave.txt
title=Mountain Pass

[tilesets]
tileset=../../../tiled/cave/tiled_collision.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave.png,64,128,0,0
tileset=../../../tiled/cave/set_rules.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,0,0,0,20,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,21,27,23,20,21,27,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,20,21,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,20,21,23,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,23,23,23,23,23,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20,21,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,20,20,23,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,27,24,25,26,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,23,20,27,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,30,31,28,29,30,31,28,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,23,20,23,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,18,19,16,0,0,0,0,0,0,0,0,0,0,19,16,17,20,21,27,24,24,19,16,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,23,23,27,27,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,22,23,20,0,0,0,0,0,0,0,0,0,0,23,20,21,23,20,21,27,24,23,20,21,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21,27,27,23,23,23,27,27,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,21,27,24,0,0,0,0,0,0,0,0,0,0,27,24,25,23,20,20,21,27,24,24,25,26,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,23,20,21,27,23,27,23,27,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,21,31,28,29,0,0,0,0,0,0,0,0,30,31,28,29,23,23,20,21,27,24,28,29,30,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,23,23,23,20,27,23,23,23,27,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,20,19,16,17,18,0,0,0,0,0,0,0,0,19,16,17,23,23,23,20,21,27,24,17,18,19,16,57,0,0,0,0,0,0,0,0,0,0,0,20,23,23,23,23,23,20,27,23,23,27,27,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,23,21,20,21,22,0,0,0,0,0,0,0,0,23,20,21,27,23,23,20,21,27,24,21,22,23,20,21,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23,23,23,20,27,23,27,23,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,23,23,27,23,21,21,25,26,0,0,0,0,0,0,0,0,0,24,25,26,23,23,23,20,21,27,20,21,27,24,27,24,0,0,0,0,0,0,0,0,0,20,23,23,23,20,21,27,24,23,20,27,23,23,23,20,21,27,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,28,28,29,23,23,20,21,30,0,0,0,0,0,0,0,0,0,56,20,21,27,23,23,20,21,27,20,21,27,24,21,28,0,0,0,0,0,0,0,0,0,23,23,23,27,23,20,21,28,24,24,27,23,23,20,21,27,24,24,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,20,28,29,23,23,20,21,18,0,0,0,0,0,0,0,0,0,56,23,20,21,27,23,20,21,27,20,21,27,24,20,21,57,0,0,0,0,0,0,0,0,23,23,27,27,23,23,20,21,28,28,20,27,20,21,27,24,24,28,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,23,23,20,20,28,29,23,23,20,21,0,0,0,0,0,0,0,0,0,0,23,23,20,21,23,23,20,20,23,20,21,28,20,21,23,57,0,0,0,0,0,0,0,23,27,27,23,23,23,20,21,21,21,23,27,20,21,27,24,28,21,57,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,23,23,20,28,29,23,23,20,21,0,0,0,0,0,0,0,0,0,0,23,23,20,21,27,23,23,20,23,23,20,21,23,20,27,24,57,0,0,0,0,0,0,23,27,23,23,23,23,23,20,21,21,23,23,23,20,21,28,21,21,26,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,23,23,23,20,28,29,23,23,20,21,0,0,0,0,0,0,0,0,0,23,23,23,20,23,23,23,23,23,23,20,21,23,23,24,28,29,0,0,0,0,0,0,27,23,23,23,27,23,23,23,20,20,23,23,23,23,20,21,21,20,30,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,23,23,20,28,29,23,23,20,21,0,0,0,0,0,0,0,0,0,27,23,23,23,23,23,23,23,23,23,23,20,23,28,24,24,17,57,19,16,57,0,0,27,23,23,23,23,27,23,23,23,23,23,23,23,23,20,21,20,23,18,0,0,0,0,0,0,0,0,0,
21,21,0,0,0,0,0,0,0,0,0,23,23,23,28,28,29,23,23,20,21,0,0,0,0,0,0,0,20,27,23,23,23,27,27,23,23,27,23,23,23,23,21,28,24,24,22,23,20,21,57,20,27,23,23,23,23,23,20,21,27,24,27,23,23,23,23,20,23,21,22,57,0,0,0,0,0,0,0,0,
21,21,21,21,0,0,0,0,0,0,0,0,23,23,20,28,28,29,23,23,20,21,0,0,0,0,0,0,23,23,27,23,23,27,23,27,23,27,23,23,23,20,21,21,28,24,24,27,24,25,26,23,27,23,23,23,24,23,20,21,27,24,26,27,27,23,23,23,24,25,26,27,57,0,0,0,0,0,0,0,
20,20,21,21,21,0,0,0,0,0,0,0,0,23,20,20,28,28,29,23,23,20,21,0,0,0,0,0,21,23,27,23,23,27,23,23,27,27,23,23,0,0,20,21,21,28,28,31,28,29,30,23,27,23,23,23,28,23,20,21,27,24,30,31,28,29,30,31,28,29,30,31,28,57,0,0,0,0,0,0,
23,23,20,20,21,0,0,0,0,0,0,0,0,23,23,20,20,28,28,29,23,23,20,21,0,0,0,0,21,21,27,23,23,27,23,23,23,23,21,27,0,0,0,20,21,21,21,19,16,17,18,23,27,23,23,23,21,23,20,21,27,24,18,19,16,17,18,19,16,17,18,19,16,17,57,0,0,0,0,0,
23,23,23,23,20,21,0,0,0,0,0,0,0,21,23,23,20,20,20,28,28,28,28,29,23,23,20,21,20,21,27,23,23,23,27,23,23,23,21,27,27,0,0,0,20,21,21,23,20,21,22,23,27,23,23,23,21,24,20,21,27,24,22,23,20,21,22,23,20,21,22,23,20,21,22,0,0,0,0,0,
23,23,23,23,23,21,0,0,0,0,0,0,24,25,23,23,23,20,20,20,20,20,20,28,28,29,23,23,20,21,23,23,23,24,27,23,23,23,20,27,24,27,0,0,0,20,20,27,24,25,26,27,27,23,23,23,20,28,24,27,24,24,26,27,24,25,26,27,24,25,26,27,24,25,26,0,0,0,0,0,
