[header]
width=40
height=40
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=40,76
music=music/cave_theme.ogg
tileset=tilesetdefs/tileset_cave.txt
title=Haunted Mines

[tilesets]
tileset=../../../tiled/cave/tiled_collision.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave.png,64,128,0,0
tileset=../../../tiled/cave/set_rules.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,23,26,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,23,23,23,30,22,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,28,23,23,23,23,29,29,23,28,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,23,23,29,23,23,20,23,23,18,30,22,18,29,27,23,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,23,23,28,23,23,20,29,22,28,23,23,29,26,23,27,23,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,23,23,23,23,28,23,23,20,20,23,23,23,29,23,23,23,23,23,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,23,23,23,23,28,23,23,20,23,23,23,23,28,23,29,29,23,22,23,23,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,29,23,29,29,36,34,34,34,34,34,34,34,34,34,34,37,23,28,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,23,23,23,23,33,23,28,23,29,23,23,18,23,23,22,33,28,23,23,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,18,23,23,23,26,23,23,33,29,23,23,23,23,23,23,23,27,23,33,23,23,26,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,23,23,29,23,33,23,28,23,23,23,30,29,23,23,22,33,20,28,23,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,18,23,29,23,29,28,33,20,23,23,23,23,23,20,28,23,20,33,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,23,23,23,23,33,20,23,23,28,23,23,23,23,23,20,33,23,23,20,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,28,23,29,29,33,23,23,23,28,29,23,28,28,27,23,33,18,23,23,20,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,23,23,28,23,33,23,23,23,20,28,29,23,23,23,30,33,28,26,23,23,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,20,23,18,23,23,23,33,20,23,23,20,28,29,23,23,20,20,33,23,23,23,23,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,28,28,23,23,33,23,23,23,28,20,28,23,23,23,23,33,22,23,28,20,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,23,23,23,28,23,20,29,33,20,23,23,23,23,28,23,23,23,20,33,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,23,23,20,28,29,23,33,20,29,23,26,23,28,23,29,23,23,33,23,23,23,18,28,27,23,29,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,23,28,29,23,23,33,23,28,23,23,23,23,29,28,29,23,33,23,23,18,23,22,29,23,23,20,20,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,28,23,28,23,33,23,23,18,23,28,23,28,23,23,29,33,23,30,22,23,23,23,23,23,23,20,27,0,0,0,0,0,0,0,0,0,
0,0,0,0,29,23,23,23,33,23,23,30,28,23,28,28,23,29,29,33,23,23,23,23,23,30,22,23,23,20,27,23,23,27,0,0,0,0,0,0,
0,0,0,0,0,23,22,23,33,27,23,23,22,18,23,29,23,23,23,33,28,23,30,22,23,28,29,23,20,28,27,23,23,23,23,0,0,0,0,0,
0,0,0,0,0,23,29,23,33,28,23,23,23,22,23,23,18,23,23,33,23,23,29,26,23,28,29,23,23,23,29,23,23,23,26,23,0,0,0,0,
0,0,0,0,0,28,23,23,33,23,28,23,23,23,28,23,30,23,23,33,23,23,23,27,23,28,29,23,23,23,27,23,23,24,23,23,30,0,0,0,
0,0,0,0,0,28,23,23,33,20,23,23,27,28,23,23,23,29,23,33,23,23,23,23,23,30,23,23,20,22,28,28,24,30,23,30,27,23,0,0,
0,0,0,0,23,28,28,29,33,23,20,23,23,23,18,22,23,23,18,33,23,23,23,23,23,23,23,23,23,23,18,23,23,28,23,23,29,23,23,21,
0,0,0,0,27,20,28,29,33,16,17,17,17,16,16,16,17,17,17,39,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,
0,0,0,0,0,23,28,29,39,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,
0,0,0,0,0,0,23,29,23,23,23,23,23,23,23,23,23,23,23,23,23,23,26,30,28,22,23,23,20,20,23,27,23,23,23,23,26,21,23,26,
0,0,0,0,0,0,0,0,23,27,20,23,28,20,23,18,23,23,23,20,23,23,23,23,23,23,30,29,23,23,20,20,23,22,23,23,20,23,23,20,
0,0,0,0,0,0,0,0,0,23,23,20,27,23,20,28,23,23,23,23,23,23,18,28,18,29,30,27,23,23,23,23,28,23,23,23,23,23,23,20,
0,0,0,0,0,0,0,0,0,0,0,23,20,28,29,23,23,23,23,23,23,23,23,22,20,22,23,27,23,30,29,23,20,23,23,23,23,23,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,23,23,23,23,23,23,23,27,27,26,23,27,28,23,23,22,23,23,20,20,23,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,23,28,29,23,29,18,0,0,23,23,23,23,28,23,29,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,27,23,23,0,0,0,0,0,0,18,23,23,23,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,88,88,102,65,97,97,73,88,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,88,88,88,102,99,0,0,0,81,65,97,69,69,73,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,88,88,98,69,103,0,0,86,83,0,0,0,0,0,70,88,102,73,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,88,88,98,115,0,0,0,0,117,103,0,0,0,0,0,70,98,115,117,73,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,88,88,112,0,0,0,0,0,0,0,0,0,0,0,0,85,115,0,0,81,73,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
