[header]
width=40
height=60
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=7,47
music=music/boss_theme.ogg
tileset=tilesetdefs/tileset_dungeon.txt
title=Lionheart's Keep Level 4

[tilesets]
tileset=../../../tiled/dungeon/tiled_collision.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon.png,64,128,0,0
tileset=../../../tiled/dungeon/set_rules.png,64,32,0,0
tileset=../../../tiled/dungeon/tiled_dungeon_2x2.png,128,64,0,16
tileset=../../../tiled/dungeon/door_left.png,64,128,-16,-8
tileset=../../../tiled/dungeon/door_right.png,64,128,16,-8
tileset=../../../tiled/dungeon/stairs.png,256,256,0,48
tileset=../../../tiled/common/boss_chest.png,64,64,0,0

[layer]
type=background
data=
19,39,18,18,46,18,18,18,18,18,40,40,40,40,40,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,37,16,41,42,19,19,19,19,19,18,18,18,18,18,18,40,40,40,40,40,40,43,43,16,16,16,19,19,19,19,19,19,19,19,47,47,45,45,0,
37,36,45,16,47,16,37,16,41,42,19,19,19,19,19,19,18,18,18,18,18,18,40,40,16,41,42,16,16,16,16,19,19,19,19,19,19,47,45,0,
37,36,45,16,47,40,18,18,18,18,40,16,37,16,41,42,19,19,19,19,19,19,18,18,19,19,19,47,47,47,47,16,16,16,16,19,19,19,47,0,
37,36,45,16,47,18,19,19,19,19,18,43,47,16,40,38,16,37,16,41,42,19,19,19,19,19,19,19,19,19,19,47,47,45,45,16,16,19,19,0,
37,36,45,16,47,19,16,41,42,19,19,40,38,47,36,42,37,44,47,42,16,37,16,16,16,16,16,19,19,19,19,19,19,47,47,45,45,16,19,0,
37,36,45,16,47,16,37,16,41,42,19,18,38,19,46,47,19,45,47,19,47,40,47,16,37,16,41,16,16,16,16,19,19,19,19,47,47,45,16,0,
45,37,36,45,16,47,45,37,36,45,16,47,47,39,38,19,41,39,18,19,36,46,47,16,37,16,41,42,19,18,18,16,16,19,19,19,19,47,45,0,
45,45,45,45,37,36,45,37,36,45,16,47,18,45,24,21,21,21,21,25,16,44,16,43,16,37,16,41,42,19,19,40,43,16,16,19,19,19,47,0,
47,47,47,47,45,36,47,45,37,36,45,16,47,17,20,34,34,32,34,22,40,45,37,45,37,16,37,16,41,42,19,18,40,43,47,16,16,19,19,0,
45,37,36,45,16,47,19,45,37,36,45,16,47,42,20,32,35,32,34,45,45,45,45,45,45,37,16,37,16,41,42,19,18,40,47,41,42,16,19,0,
45,37,36,45,16,47,47,47,45,37,36,45,16,47,20,33,35,33,34,47,47,47,47,47,47,45,37,16,37,16,41,42,19,18,43,47,41,42,16,0,
45,16,47,45,16,47,43,47,47,37,36,45,16,47,20,33,35,32,45,19,19,19,19,19,19,47,45,45,16,37,16,41,42,19,40,43,16,41,42,0,
17,37,43,45,16,47,40,43,43,47,37,36,45,16,47,23,23,23,47,19,19,19,19,19,19,19,47,47,16,37,16,41,42,19,18,40,16,41,42,0,
47,39,40,45,16,47,18,40,40,43,47,36,45,16,47,36,39,18,19,16,16,16,16,16,16,19,19,19,47,16,37,16,41,42,19,18,37,16,0,0,
18,46,18,45,16,47,19,18,18,40,43,47,47,45,16,47,19,40,19,16,37,16,41,42,16,16,19,19,19,19,16,37,16,41,42,19,16,37,16,0,
41,42,19,45,16,47,42,19,19,18,40,43,43,47,47,47,36,16,16,37,16,41,42,19,16,37,16,16,19,19,47,45,45,37,36,45,16,16,37,0,
41,42,19,45,16,47,16,41,42,19,18,40,40,43,43,43,17,42,16,37,16,41,42,19,40,16,37,16,16,16,19,47,47,45,37,36,45,16,37,0,
42,19,36,45,16,47,37,16,41,42,19,18,18,40,40,40,39,45,16,37,16,41,42,19,18,16,37,16,41,42,19,19,19,47,45,37,36,16,37,0,
42,19,36,45,16,47,16,37,16,41,42,19,19,18,18,18,46,18,22,16,37,16,41,42,19,47,16,37,16,41,16,19,19,19,45,45,37,36,16,0,
42,19,47,45,16,47,19,47,16,37,16,41,42,19,19,19,37,17,22,16,37,16,41,42,19,43,16,37,16,41,42,16,16,19,47,45,37,36,45,0,
42,19,43,47,16,47,45,19,38,36,47,39,40,21,21,28,38,38,29,16,37,16,41,42,19,40,47,16,37,16,41,42,19,16,19,45,37,36,45,0,
42,19,40,43,47,43,45,19,39,18,18,46,18,35,35,34,35,33,33,16,37,16,41,42,19,18,43,16,37,16,41,42,19,18,19,45,37,36,45,0,
42,19,18,40,43,40,47,16,37,16,41,42,19,34,35,33,33,33,33,16,37,16,41,42,19,19,40,43,16,37,16,41,42,19,16,47,45,37,36,0,
42,19,19,18,40,18,19,16,37,16,41,42,19,23,23,31,43,47,30,23,16,37,16,41,42,19,18,40,16,37,16,41,42,19,40,19,45,37,36,0,
41,42,19,19,18,19,19,16,37,16,41,42,19,45,45,45,37,36,45,16,47,16,37,16,41,42,19,18,16,37,16,41,42,19,18,19,45,37,36,0,
16,41,42,19,19,46,16,16,37,16,41,42,45,47,47,47,45,45,45,45,37,36,16,37,16,41,42,19,19,16,37,16,41,42,19,16,45,37,36,0,
39,39,41,45,47,19,16,37,16,41,42,45,47,19,19,19,47,47,47,47,45,37,36,45,16,37,16,41,42,16,37,16,41,42,19,18,45,37,36,0,
44,44,17,19,46,17,16,37,16,41,42,47,19,19,19,19,19,19,19,19,47,45,37,36,45,16,37,16,41,42,16,37,16,41,42,19,45,37,36,0,
43,38,17,45,36,38,16,37,16,41,42,19,19,16,16,16,19,19,19,19,19,47,45,45,45,37,16,37,16,41,16,37,16,41,42,19,47,45,36,0,
45,37,36,45,16,47,47,16,37,16,41,19,16,37,16,41,16,16,16,16,19,19,47,47,47,45,45,16,37,16,41,42,19,18,40,43,19,38,36,0,
37,36,45,16,47,47,43,47,45,37,36,16,37,16,41,42,19,18,18,19,16,19,19,19,19,47,47,16,37,16,41,42,19,19,18,40,19,39,18,0,
37,36,45,16,47,43,40,43,37,36,45,16,37,16,41,42,19,19,19,47,47,16,19,19,19,19,19,47,47,16,37,16,41,42,19,18,16,37,16,0,
45,37,36,45,16,47,18,40,47,36,45,16,47,40,40,40,43,43,43,43,43,43,16,16,16,19,19,19,19,16,37,16,41,42,19,19,18,42,19,0,
45,37,36,45,16,47,19,18,43,36,45,16,47,18,18,18,40,40,40,40,40,40,40,43,45,16,16,19,19,19,19,16,37,16,41,42,19,41,42,0,
45,37,36,45,16,47,19,19,40,37,36,45,16,47,19,19,18,18,18,18,18,18,18,40,37,36,16,16,16,19,19,47,45,45,16,37,16,41,42,0,
45,37,36,45,16,47,42,19,18,37,36,45,16,47,41,42,19,19,19,19,19,19,19,18,47,45,16,19,45,16,16,19,47,47,45,16,37,16,41,0,
45,37,36,45,16,47,42,19,19,36,45,16,47,43,41,42,19,16,37,16,41,42,19,19,43,47,47,19,45,37,36,19,19,19,47,16,37,16,41,0,
45,37,36,45,16,47,41,42,19,37,36,45,16,45,37,36,45,16,47,37,16,41,42,19,40,43,43,16,45,37,36,16,19,19,19,47,16,37,16,0,
45,37,36,45,16,47,41,42,19,37,36,45,16,45,37,36,45,16,45,45,45,45,37,36,45,16,47,16,47,45,37,36,16,16,19,19,16,37,16,0,
45,37,36,45,16,47,41,42,19,37,36,45,16,47,45,37,36,45,47,47,47,47,45,37,36,45,16,47,19,45,45,37,36,45,16,19,16,37,16,0,
45,37,36,45,16,47,41,42,19,37,36,45,16,19,47,45,37,36,19,19,19,19,47,45,45,37,36,45,16,45,47,45,37,36,45,16,16,37,16,0,
45,37,36,45,16,47,41,42,19,47,36,45,16,19,19,47,45,37,19,19,19,19,19,47,47,45,37,36,45,47,19,47,45,37,36,45,16,16,37,0,
45,37,36,45,16,47,41,42,19,43,37,36,45,16,19,19,45,37,16,16,16,16,19,19,19,47,45,37,36,19,19,19,45,37,36,45,16,16,37,0,
45,37,36,45,16,47,41,42,19,40,37,36,45,16,16,19,47,45,16,37,16,41,16,19,19,19,47,45,37,19,16,19,47,45,37,36,45,16,16,0,
45,37,36,45,16,47,41,42,19,18,45,37,36,16,37,16,19,45,16,37,16,41,42,16,16,19,19,47,45,16,37,16,19,47,45,37,36,45,16,0,
47,45,36,17,37,43,16,41,42,19,45,45,37,36,16,37,19,47,16,37,16,41,42,19,18,16,19,19,47,16,37,16,19,19,45,37,36,45,16,0,
19,38,36,47,39,40,16,41,42,19,47,45,37,36,45,16,16,19,45,16,37,16,41,42,19,18,16,19,19,16,37,16,16,19,45,37,36,45,16,0,
19,39,18,18,46,18,16,41,42,19,47,47,45,37,36,16,37,19,47,45,16,37,16,41,42,19,40,16,19,16,37,16,41,16,47,45,37,36,45,0,
16,37,16,41,42,19,16,41,42,19,43,47,47,45,37,16,37,16,19,47,16,37,16,41,42,19,18,40,16,16,37,16,41,42,19,45,37,36,45,0,
45,37,36,45,16,37,16,41,42,19,47,43,19,45,45,16,37,16,19,19,45,16,37,16,41,42,19,18,43,16,37,16,41,42,19,47,45,37,36,0,
45,37,36,45,16,37,16,41,42,19,43,40,47,47,47,16,37,16,16,19,47,45,16,37,16,41,42,19,40,16,37,16,41,42,16,19,45,37,36,0,
45,37,36,45,16,37,16,41,42,19,40,18,43,19,19,16,37,16,41,16,19,47,16,37,16,41,42,19,18,16,37,16,41,42,19,19,45,37,36,0,
45,16,47,47,16,37,16,41,42,19,18,19,40,19,19,16,37,16,41,42,19,19,47,16,37,16,41,42,19,16,37,16,41,42,19,16,45,37,36,0,
36,45,16,47,16,37,16,41,42,19,47,19,18,47,47,47,47,47,41,42,16,19,19,47,16,37,16,41,42,45,45,37,36,45,16,47,47,37,36,0,
36,45,16,47,16,37,16,41,42,19,43,47,37,36,45,16,47,43,47,47,47,47,47,19,19,16,37,16,41,47,45,37,36,45,16,47,47,16,47,0,
37,36,45,45,16,37,16,41,42,19,40,43,47,47,47,16,47,40,43,43,43,43,43,47,47,47,47,47,47,47,47,47,47,47,47,47,43,45,16,0,
45,45,37,47,16,37,16,41,42,19,18,40,43,43,43,47,43,18,40,40,40,40,40,43,43,43,43,43,43,43,43,43,43,43,43,43,40,36,45,0,
0,45,45,19,16,37,16,41,42,19,19,18,40,40,40,43,40,19,18,18,18,18,18,40,40,40,40,40,40,40,40,40,40,40,40,40,18,36,17,0,
