[header]
width=40
height=40
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=2,24
music=music/cave_theme.ogg
tileset=tilesetdefs/tileset_cave.txt
title=Skeleton Cave

[tilesets]
tileset=../../../tiled/cave/tiled_collision.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave.png,64,128,0,0
tileset=../../../tiled/cave/set_rules.png,64,32,0,0
tileset=../../../tiled/cave/tiled_cave_2x2.png,128,64,0,16

[layer]
type=background
data=
0,0,17,17,17,29,28,17,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,20,17,17,21,16,17,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,17,17,24,26,17,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,20,17,17,26,20,17,51,51,0,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,17,17,26,30,17,51,51,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,20,17,17,29,17,51,51,0,0,0,0,0,0,0,17,17,18,20,25,16,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,17,23,17,51,51,0,0,0,0,0,0,0,17,17,19,19,17,30,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,17,28,27,28,51,51,0,0,0,0,0,0,17,17,17,31,26,24,19,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,16,20,30,18,23,20,21,0,0,0,0,0,25,20,21,22,26,21,23,31,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,17,29,20,24,16,27,24,25,26,27,24,19,0,0,24,25,26,29,17,28,31,31,17,17,0,0,0,0,0,0,0,0,0,0,0,
