[header]
width=60
height=60
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=26,28
music=music/magical_theme.ogg
parallax_layers=maps/parallax/snow.txt
tileset=tilesetdefs/tileset_snowplains.txt
title=Lionheart's Keep, Entrance

[tilesets]
tileset=../../../tiled/snowplains/tiled_collision.png,64,32,0,0
tileset=../../../tiled/snowplains/snowplains.png,64,128,0,0
tileset=../../../tiled/snowplains/snowplains_water.png,64,64,0,32
tileset=../../../tiled/snowplains/snowplains_structures.png,64,256,0,0
tileset=../../../tiled/snowplains/snowplains_trees.png,128,256,-32,0
tileset=../../../tiled/snowplains/set_rules.png,64,32,0,0
tileset=../../../tiled/snowplains/tiled_snowplains_2x2.png,128,64,0,16
tileset=../../../tiled/snowplains/snowplains_ice.png,64,128,0,32
tileset=../../../tiled/snowplains/snowplains_other.png,64,128,0,0
tileset=../../../tiled/snowplains/snowplains_rottentower.png,358,358,0,48

[layer]
type=background
data=
31,27,24,25,24,24,24,29,24,24,29,29,24,29,17,25,25,25,24,24,24,29,30,30,30,25,19,16,17,17,29,29,30,31,27,24,24,24,29,17,29,30,30,27,27,17,29,30,31,27,24,25,24,24,24,29,29,30,31,27,
31,27,24,25,24,24,24,29,24,24,29,24,29,17,25,25,25,24,25,24,24,24,29,0,29,25,19,16,17,17,29,29,30,31,27,24,24,24,29,17,29,29,29,30,27,27,17,29,30,31,27,24,25,24,24,24,29,30,31,27,
31,27,24,25,24,24,24,29,24,24,29,24,17,25,25,24,24,24,25,24,24,24,29,17,17,25,19,16,17,17,29,29,30,31,27,24,24,24,29,17,29,17,17,29,30,27,27,17,29,30,31,27,24,25,24,24,24,29,27,24,
31,27,24,25,24,24,24,29,24,24,29,29,25,25,24,30,31,27,24,25,24,24,24,27,29,25,19,16,17,17,29,29,30,31,27,24,24,29,29,29,29,29,29,17,29,30,27,27,17,29,30,31,27,24,25,24,24,24,29,24,
31,27,24,25,24,24,24,29,24,24,29,17,25,24,29,30,31,27,24,25,24,24,24,27,30,25,19,16,17,17,29,29,30,31,27,24,24,29,24,29,29,30,30,29,17,29,30,27,27,17,29,30,31,27,24,25,24,24,24,29,
31,27,24,25,24,24,24,29,30,31,27,24,25,24,24,24,29,31,27,24,25,24,17,30,25,30,30,17,17,29,29,30,31,27,24,24,29,29,24,29,29,25,25,30,29,17,29,30,27,27,17,29,30,31,27,24,25,24,24,24,
31,27,24,25,24,24,24,29,29,30,31,27,24,25,24,24,24,29,31,27,24,25,27,29,25,19,16,17,17,29,29,30,31,27,24,24,29,24,29,29,29,30,25,25,30,29,17,29,30,27,27,17,29,30,31,27,24,25,24,24,
31,27,24,25,24,24,24,29,17,29,30,31,27,24,25,24,24,24,29,27,24,17,27,17,25,19,16,17,17,29,29,30,31,27,24,29,29,24,17,29,29,30,25,19,25,30,29,17,29,30,27,27,17,29,30,31,27,24,25,24,
31,27,24,25,24,24,24,29,17,29,30,31,27,24,25,24,24,24,29,31,27,27,30,29,25,19,16,17,17,29,29,30,31,27,24,29,24,29,25,29,29,30,25,19,16,25,30,29,17,29,30,27,27,17,29,30,31,27,24,25,
31,27,24,25,24,24,24,29,27,17,29,30,31,27,24,25,24,24,24,29,27,27,29,30,25,19,16,17,17,29,29,30,31,27,24,24,24,17,25,29,29,30,31,25,19,16,25,30,29,17,29,30,27,27,17,29,30,31,27,24,
31,27,24,25,24,24,24,29,27,17,29,30,31,27,24,25,24,24,24,29,17,30,17,25,19,16,17,17,29,29,30,31,27,24,24,24,29,25,24,29,29,30,31,25,19,16,17,25,30,29,17,29,30,27,17,29,30,31,27,24,
31,27,24,25,24,24,24,29,30,27,17,29,30,31,27,24,25,24,24,24,29,29,29,25,19,16,17,17,29,29,30,31,27,24,24,29,17,25,17,24,29,30,31,27,25,19,16,17,25,30,29,17,29,30,27,17,29,30,31,27,
31,27,24,25,24,24,24,29,29,27,27,17,29,30,31,27,24,25,24,24,24,29,30,25,19,16,17,17,29,29,30,31,27,24,29,17,25,24,25,24,29,30,31,27,24,25,19,16,17,25,30,29,17,29,27,27,17,29,30,31,
31,27,24,25,24,24,24,29,17,30,27,27,17,29,30,31,27,24,25,24,24,24,29,19,16,17,17,29,29,30,31,27,24,29,17,25,25,24,25,29,29,29,29,30,31,27,24,25,24,24,24,29,29,17,30,27,27,17,29,30,
27,24,25,24,24,24,29,29,29,29,30,27,17,29,30,31,27,24,25,24,24,24,29,19,16,17,17,29,29,30,31,27,24,17,25,25,24,27,24,17,29,29,24,25,30,31,27,24,24,24,24,29,29,29,29,29,27,27,17,29,
27,24,25,24,24,24,29,24,30,17,29,30,27,17,29,30,31,27,24,25,24,24,24,29,17,17,29,29,30,31,27,24,17,25,25,24,31,27,24,25,24,24,29,24,25,30,27,27,24,24,24,24,24,29,29,29,29,29,29,29,
27,24,25,24,24,24,29,24,25,29,17,29,27,17,29,30,31,27,24,25,24,24,24,29,17,17,29,29,30,31,27,24,25,25,24,30,31,27,24,25,24,29,29,27,24,25,30,27,24,25,24,24,24,24,24,24,29,29,29,29,
27,24,25,24,24,24,29,29,17,30,29,17,30,17,29,30,31,27,24,25,24,24,24,29,17,17,29,29,30,31,27,24,25,24,29,29,30,31,27,24,29,29,29,31,27,24,25,31,27,24,25,29,29,24,24,24,24,24,24,24,
27,24,25,24,24,24,29,17,17,25,30,29,29,27,17,29,30,31,27,24,25,24,24,24,29,29,29,30,31,27,24,25,24,17,29,29,30,31,27,24,17,24,29,30,27,24,25,30,27,24,25,17,17,29,29,29,24,24,24,24,
27,24,25,24,24,24,29,25,17,29,25,30,17,27,17,29,30,31,27,24,25,24,24,24,29,29,29,30,31,27,24,24,17,17,29,29,30,31,27,24,25,24,29,29,25,25,25,30,31,27,24,25,25,17,17,17,29,29,29,29,
31,27,24,25,24,24,24,29,17,29,29,25,29,30,17,29,30,31,27,24,25,24,24,24,29,29,29,30,31,27,24,16,17,17,29,29,30,31,27,24,25,29,24,29,29,29,25,25,30,27,24,25,25,25,25,25,17,17,17,17,
31,27,24,25,24,24,24,29,17,17,29,29,30,29,27,17,29,30,31,27,24,25,24,24,24,29,30,31,27,24,25,19,16,17,17,29,29,30,31,27,24,17,24,29,17,17,29,29,30,31,27,24,24,25,25,25,25,25,25,25,
31,27,24,25,24,24,24,29,17,17,29,29,25,17,27,17,29,30,31,27,24,25,24,24,24,29,30,31,27,24,25,19,16,17,17,29,29,30,31,27,24,25,29,24,19,16,17,17,29,29,30,31,27,24,24,24,25,25,25,25,
31,27,24,25,24,24,24,29,29,17,17,29,29,29,30,27,17,29,30,31,27,24,25,24,24,24,29,30,31,27,25,19,16,238,17,29,29,30,31,27,24,25,17,24,16,17,25,19,16,17,17,29,29,30,31,27,24,24,24,24,
31,27,24,25,24,24,24,29,29,17,17,29,29,30,29,27,17,29,30,31,27,24,25,24,24,24,29,29,29,30,31,25,19,237,17,17,29,29,30,31,27,24,25,29,19,16,17,17,29,29,25,19,16,17,17,29,29,30,31,27,
31,27,24,25,24,24,24,29,24,29,17,29,29,25,17,30,27,17,29,30,31,27,24,25,24,24,24,29,17,29,30,25,19,236,17,17,29,29,30,31,27,24,25,17,25,19,16,17,17,29,29,30,31,27,24,24,25,25,25,25,
31,27,24,25,24,24,24,29,24,29,29,17,29,29,29,29,27,17,29,30,31,27,24,25,24,24,24,29,22,17,232,233,234,235,16,17,17,29,29,30,31,27,24,25,22,23,25,19,16,17,17,29,29,30,31,27,24,24,25,25,
31,27,24,25,24,24,24,29,29,24,29,29,29,29,30,17,30,17,29,30,31,27,24,25,24,24,24,29,25,27,29,29,25,19,16,17,17,29,29,30,31,27,24,25,26,27,24,25,25,19,16,17,17,29,29,30,31,27,24,24,
31,27,24,25,24,24,24,29,17,24,24,29,29,29,29,29,29,17,29,30,31,27,24,25,24,24,24,29,29,31,17,29,29,25,19,16,17,17,29,29,30,31,27,24,30,31,28,29,30,31,28,29,30,17,29,30,31,27,24,27,
31,27,24,25,24,24,24,29,25,29,24,24,24,29,29,29,17,17,17,29,30,31,27,24,25,24,24,24,29,25,16,17,29,25,19,16,17,17,29,29,30,31,27,24,18,27,24,25,18,19,16,17,27,27,24,25,30,31,27,27,
30,31,27,24,25,24,24,24,29,17,29,24,24,24,24,29,29,27,17,29,30,31,27,24,25,24,24,24,29,29,25,21,17,17,18,19,16,17,29,23,20,23,20,29,30,27,27,24,25,23,29,29,30,27,27,24,25,30,27,30,
30,31,27,24,25,24,24,24,29,25,17,29,29,24,24,24,29,29,17,29,30,31,27,24,25,24,24,24,29,17,29,25,26,27,24,25,26,17,29,23,20,27,24,29,27,24,25,24,25,29,17,29,29,30,27,27,24,25,30,29,
30,31,27,24,25,24,24,24,29,25,25,17,17,29,29,24,24,29,29,29,30,31,27,24,25,24,24,24,29,16,17,29,30,31,28,29,30,17,29,23,20,25,29,30,27,24,25,24,25,17,18,17,29,29,30,31,27,24,25,17,
29,30,31,27,24,25,24,24,24,29,25,25,25,17,17,29,24,24,29,29,29,29,27,24,25,24,24,24,29,19,16,17,25,19,16,17,29,17,29,23,20,29,29,30,31,27,24,25,25,18,19,16,17,17,29,30,27,24,25,29,
29,30,31,27,24,25,24,24,24,29,24,25,25,25,25,17,29,24,24,24,29,29,29,25,24,24,24,29,29,19,16,17,29,23,20,29,17,17,29,23,20,17,17,29,30,27,24,25,24,25,16,17,17,29,27,24,25,25,25,30,
24,30,31,27,24,25,24,24,24,29,27,24,24,25,25,25,17,29,24,24,24,24,29,29,29,29,29,29,29,18,19,16,17,25,24,29,17,29,23,20,25,25,19,29,27,24,25,25,25,25,25,25,29,30,31,28,29,29,25,25,
24,24,31,27,24,27,27,24,25,24,24,27,24,25,24,24,24,24,29,29,24,24,24,29,29,29,29,24,24,18,19,16,29,29,30,31,17,29,23,20,25,29,27,24,25,27,24,25,24,24,24,24,25,25,19,16,17,17,29,29,
25,24,24,24,27,27,27,27,24,25,24,24,24,24,25,24,24,24,24,24,24,24,27,24,27,24,25,24,24,24,24,24,24,24,24,29,17,29,23,20,25,27,24,25,25,27,24,25,24,24,24,24,24,29,25,18,19,16,17,17,
24,25,24,24,24,27,27,27,27,24,25,24,24,24,24,25,24,24,24,24,24,24,24,27,24,25,24,24,24,24,24,24,24,24,24,24,17,29,27,24,25,24,24,24,24,24,24,25,24,24,24,24,24,17,29,25,27,24,25,24,
24,25,24,24,24,31,27,27,27,27,24,25,24,24,24,27,24,25,24,24,24,24,24,27,27,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,27,24,25,24,
27,24,25,24,24,24,27,31,27,27,27,24,25,24,24,24,27,27,24,25,24,24,24,27,27,27,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,27,27,24,25,
27,24,25,24,24,24,27,31,31,27,27,27,24,25,24,24,27,27,27,24,25,24,24,31,27,27,27,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,27,24,25,24,24,24,24,24,27,27,24,25,
27,27,24,25,24,24,24,24,31,31,27,27,27,24,25,24,27,27,27,27,24,25,24,31,31,27,27,27,24,25,24,24,24,24,24,24,24,24,24,24,24,27,24,25,24,24,24,24,27,24,25,24,24,24,24,24,31,27,24,25,
