[header]
width=40
height=40
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=20,20
music=music/wind_ambient.ogg
parallax_layers=maps/parallax/snow.txt
tileset=tilesetdefs/tileset_snowplains.txt
title=Arrival

[tilesets]
tileset=../../../tiled/snowplains/tiled_collision.png,64,32,0,0
tileset=../../../tiled/snowplains/snowplains.png,64,128,0,0
tileset=../../../tiled/snowplains/snowplains_water.png,64,64,0,32
tileset=../../../tiled/snowplains/snowplains_structures.png,64,256,0,0
tileset=../../../tiled/snowplains/snowplains_trees.png,128,256,-32,0
tileset=../../../tiled/snowplains/set_rules.png,64,32,0,0
tileset=../../../tiled/snowplains/tiled_snowplains_2x2.png,128,64,0,16
tileset=../../../tiled/snowplains/snowplains_ice.png,64,128,0,32
tileset=../../../tiled/snowplains/snowplains_other.png,64,128,0,0
tileset=../../../tiled/snowplains/snowplains_rottentower.png,358,358,0,48

[layer]
type=background
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,18,18,19,20,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,18,18,22,23,20,21,22,23,20,21,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,27,24,25,26,27,24,25,26,27,24,25,26,27,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,28,29,30,31,28,29,30,31,28,29,19,31,28,29,30,31,28,29,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,16,17,18,19,16,17,18,19,22,22,22,23,20,20,18,19,16,17,18,19,16,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,23,20,21,18,18,18,19,16,17,20,20,22,22,23,20,20,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,26,27,24,18,22,22,22,18,18,18,19,19,20,22,22,22,22,23,20,25,26,27,24,25,26,27,24,0,0,0,0,0,0,0,0,
0,0,0,0,29,30,31,18,22,20,20,20,22,22,22,20,20,19,20,20,20,22,22,23,20,22,22,23,20,30,31,28,0,0,0,0,0,0,0,0,
0,0,0,0,17,18,19,22,20,19,19,19,20,20,20,19,19,20,19,19,19,20,22,22,22,20,22,22,22,23,20,16,17,0,0,0,0,0,0,0,
0,0,0,0,0,22,18,20,19,20,20,20,19,19,19,20,20,20,20,20,20,19,20,20,22,19,20,22,22,22,23,20,21,22,0,0,0,0,0,0,
0,0,0,0,0,26,22,19,20,20,19,19,20,20,20,19,19,20,20,20,20,20,19,19,20,20,19,20,22,22,22,23,20,26,0,0,0,0,0,0,
0,0,0,0,0,30,20,20,20,19,19,20,18,18,18,18,18,18,18,18,18,20,20,20,19,20,20,19,20,22,22,23,20,20,0,0,0,0,0,0,
0,0,0,0,0,18,19,20,19,19,20,18,22,18,22,22,22,22,22,22,22,22,20,20,20,20,20,20,19,20,22,22,23,20,19,0,0,0,0,0,
0,0,0,0,0,0,20,19,19,20,18,30,26,22,26,26,26,26,26,26,26,26,26,26,26,26,23,20,20,19,22,22,23,20,23,0,0,0,0,0,
0,0,0,0,0,26,20,19,19,20,18,18,30,26,30,30,30,30,30,30,30,30,30,30,30,30,27,24,25,20,22,22,23,20,27,0,0,0,0,0,
0,0,0,0,0,30,31,20,19,19,20,18,18,30,18,18,18,18,18,18,18,18,18,18,18,18,18,28,29,22,22,23,20,20,31,0,0,0,0,0,
0,0,0,0,0,0,0,16,20,19,19,20,18,18,19,20,19,19,20,20,22,20,19,19,20,18,22,16,17,22,22,23,20,24,19,0,0,0,0,0,
0,0,0,0,0,22,23,20,21,22,23,20,21,22,23,19,20,20,19,19,20,20,19,19,20,18,26,20,22,22,23,20,20,20,23,0,0,0,0,0,
20,0,0,0,0,26,27,24,25,26,27,24,25,26,27,20,20,18,18,19,16,17,18,19,20,18,30,22,22,23,20,24,24,0,0,0,0,0,0,0,
20,0,0,0,29,30,31,28,29,30,18,18,18,18,19,16,17,22,22,18,18,19,16,17,18,20,22,22,23,20,24,20,0,0,0,0,0,0,0,0,
20,20,0,0,17,18,19,16,17,18,22,22,22,18,18,18,19,20,20,22,22,23,20,21,22,22,22,23,20,24,20,19,0,0,0,0,0,0,0,0,
20,20,20,18,20,20,23,20,21,22,20,20,20,22,22,18,18,19,19,20,20,20,24,25,26,22,22,23,20,20,19,20,0,0,0,0,0,0,0,0,
18,18,20,20,20,20,27,24,25,20,19,19,19,20,20,22,22,20,20,19,19,19,20,29,30,22,22,23,20,19,27,24,0,0,0,0,0,0,0,0,
31,18,18,18,29,30,31,28,29,19,20,20,20,19,19,20,20,20,20,20,20,19,19,20,18,22,22,22,23,22,22,22,0,0,0,0,0,0,0,0,
0,0,0,20,17,18,19,16,17,0,0,0,0,0,20,19,19,19,19,20,29,30,19,16,17,20,22,22,22,20,22,22,23,20,0,0,0,0,0,0,
0,0,0,0,0,22,23,20,21,0,0,0,0,0,0,20,20,20,19,19,20,18,23,20,21,19,20,22,22,19,22,22,23,20,0,0,0,0,0,0,
0,0,0,0,0,0,27,24,25,0,0,0,0,0,0,0,25,26,27,24,25,26,27,24,25,20,19,20,20,20,20,22,22,23,20,0,0,0,0,0,
0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,18,31,28,29,20,20,28,29,30,0,0,0,20,19,22,22,23,20,18,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,20,16,17,20,20,16,17,18,19,0,0,0,0,20,20,20,24,18,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,20,19,20,20,20,20,21,22,23,0,0,0,0,0,0,19,20,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,20,20,20,26,27,24,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,31,28,29,30,31,28,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,19,16,17,18,19,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,21,22,23,20,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,25,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,80,80,0,0,0,0,20,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,80,80,80,80,80,20,20,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,60,49,49,61,80,80,80,60,49,49,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,80,80,60,64,0,0,65,49,49,49,64,0,0,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,
