[header]
width=80
height=40
tilewidth=64
tileheight=32
orientation=isometric
background_color=0,0,0,255
hero_pos=26,28
music=music/magical_theme.ogg
parallax_layers=maps/parallax/snow.txt
tileset=tilesetdefs/tileset_snowplains.txt
title=Frozen Path

[tilesets]
tileset=../../../tiled/snowplains/tiled_collision.png,64,32,0,0
tileset=../../../tiled/snowplains/snowplains.png,64,128,0,0
tileset=../../../tiled/snowplains/snowplains_water.png,64,64,0,32
tileset=../../../tiled/snowplains/snowplains_structures.png,64,256,0,0
tileset=../../../tiled/snowplains/snowplains_trees.png,128,256,-32,0
tileset=../../../tiled/snowplains/set_rules.png,64,32,0,0
tileset=../../../tiled/snowplains/tiled_snowplains_2x2.png,128,64,0,16
tileset=../../../tiled/snowplains/snowplains_ice.png,64,128,0,32
tileset=../../../tiled/snowplains/snowplains_other.png,64,128,0,0
tileset=../../../tiled/snowplains/snowplains_rottentower.png,358,358,0,48

[layer]
type=background
data=
31,27,24,25,24,24,24,29,24,24,29,29,24,29,17,25,25,25,24,24,24,29,24,24,30,25,19,16,17,17,29,29,30,31,27,24,24,24,29,17,29,30,30,27,27,17,29,30,31,16,27,27,27,27,27,27,29,27,24,27,27,27,27,29,29,29,29,29,29,29,24,24,24,25,24,29,30,31,27,24,
31,27,24,25,24,24,24,29,24,24,29,24,29,17,25,25,25,24,25,24,24,24,29,24,29,25,19,16,17,17,29,29,30,31,27,24,24,24,29,17,29,29,29,30,27,27,17,29,16,27,27,27,27,29,27,27,27,24,24,27,27,27,27,27,29,29,29,29,29,29,29,29,24,25,24,29,30,31,27,24,
31,27,24,25,24,24,24,29,24,24,29,24,17,25,25,24,24,24,25,24,24,24,29,24,17,25,19,16,17,17,29,29,30,31,27,24,24,24,29,17,29,17,17,29,30,27,27,17,16,27,27,27,27,27,24,427,27,27,27,27,27,27,27,27,27,29,29,29,29,29,29,29,29,25,25,24,29,30,31,27,
31,27,24,25,24,24,24,29,24,24,29,29,25,25,24,30,31,27,24,25,24,24,24,27,29,25,19,16,17,17,29,29,30,31,27,24,24,29,29,29,29,29,29,17,29,30,27,27,16,27,27,27,24,0,27,27,27,27,27,27,27,27,27,27,27,27,29,29,29,29,29,29,29,24,25,24,29,30,31,27,
31,27,24,25,24,24,24,29,24,24,29,17,25,24,29,30,31,27,24,25,24,24,24,27,30,25,19,16,17,17,29,29,30,31,27,24,24,29,24,29,29,30,30,29,17,29,30,27,27,27,27,24,0,27,27,27,27,27,27,27,27,27,27,27,27,27,29,29,29,29,29,29,29,24,25,24,29,30,31,27,
31,27,24,25,24,24,24,29,30,31,27,24,25,24,24,24,29,31,27,24,25,24,17,30,25,19,16,17,17,29,29,30,31,27,24,24,29,29,24,29,29,25,25,30,29,17,29,30,29,27,27,24,27,27,27,432,429,437,27,27,27,27,27,27,27,27,27,29,29,27,24,27,27,24,25,25,24,29,30,31,
31,27,24,25,24,24,24,29,29,30,31,27,24,25,24,24,24,29,31,27,24,25,27,29,25,19,16,17,17,29,29,30,31,27,24,24,29,24,29,29,29,30,25,25,30,29,17,29,29,27,27,27,27,27,27,424,0,441,425,145,149,157,27,27,27,27,27,27,29,27,24,25,27,27,24,25,24,29,30,31,
31,27,24,25,24,24,24,29,17,29,30,31,27,24,25,24,24,24,29,27,24,17,27,17,25,19,16,17,17,29,29,30,31,27,24,29,29,24,17,29,29,30,25,19,25,30,29,17,29,27,29,27,27,27,27,428,0,0,0,176,176,150,27,27,27,27,27,27,27,27,24,25,29,27,24,25,24,29,30,31,
31,27,24,25,24,24,24,29,17,29,30,31,27,24,25,24,24,24,29,31,27,27,30,29,25,19,16,17,17,29,29,30,31,27,24,29,24,29,25,29,29,30,25,19,16,25,30,29,29,27,27,27,29,27,27,428,0,0,176,176,176,165,153,27,27,27,27,27,27,27,27,24,25,27,24,25,24,29,30,31,
31,27,24,25,24,24,24,29,27,17,29,30,31,27,24,25,24,24,24,29,27,27,29,30,25,19,16,17,17,29,29,30,31,27,24,24,24,17,25,29,29,30,31,25,19,16,25,30,29,27,27,27,27,27,27,439,443,0,176,176,176,176,176,145,153,27,27,27,29,27,27,24,25,27,27,25,24,29,30,31,
31,27,24,25,24,24,24,29,27,17,29,30,31,27,24,25,24,24,24,29,17,30,17,25,19,16,17,17,29,29,30,31,27,24,24,24,29,25,24,29,29,30,31,25,19,16,17,25,30,29,27,27,24,27,27,27,428,0,176,176,176,176,176,176,430,27,27,27,29,29,27,24,25,29,27,25,24,29,30,31,
31,27,24,25,24,24,24,29,30,27,17,29,30,31,27,24,25,24,24,24,29,29,29,25,19,16,17,17,29,29,30,31,27,24,24,29,17,25,17,24,29,30,31,27,25,19,16,17,25,30,29,27,27,27,27,27,428,0,0,176,176,176,176,442,438,27,27,27,29,29,27,24,25,29,27,25,25,24,29,30,
31,27,24,25,24,24,24,29,29,27,27,17,29,30,31,27,24,25,24,24,24,29,30,25,19,16,17,17,29,29,30,31,27,24,29,17,25,24,29,27,27,30,31,27,24,25,19,16,17,25,30,29,17,27,27,27,439,431,447,176,446,427,427,434,27,27,27,27,29,29,27,24,25,29,27,24,25,24,29,30,
31,27,24,25,24,24,24,29,17,30,27,27,17,29,30,31,27,24,25,24,24,24,29,27,27,17,17,29,29,30,35,35,37,35,35,32,32,37,33,35,35,33,35,35,35,35,35,35,35,35,35,35,35,35,27,27,27,27,435,431,438,29,27,27,24,27,27,24,29,29,24,25,29,24,29,24,25,24,29,30,
27,24,25,24,24,24,29,29,29,29,30,27,17,29,30,31,27,24,25,24,24,24,29,29,29,27,27,27,29,30,35,33,34,37,34,35,33,34,32,33,37,37,34,32,32,35,36,37,33,35,36,32,32,35,24,29,29,29,29,27,27,24,29,29,27,27,24,29,29,29,24,25,29,24,29,24,25,24,29,30,
